          x1          x2          x3     azimuth         dip         iRx
   7031.25000       0.00000000       1000.00000               0           0         546
   7062.50000       0.00000000       1000.00000               0           0         547
   7093.75000       0.00000000       1000.00000               0           0         548
   7125.00000       0.00000000       1000.00000               0           0         549
   7156.25000       0.00000000       1000.00000               0           0         550
   7187.50000       0.00000000       1000.00000               0           0         551
   7218.75000       0.00000000       1000.00000               0           0         552
   7250.00000       0.00000000       1000.00000               0           0         553
   7281.25000       0.00000000       1000.00000               0           0         554
   7312.50000       0.00000000       1000.00000               0           0         555
   7343.75000       0.00000000       1000.00000               0           0         556
   7375.00000       0.00000000       1000.00000               0           0         557
   7406.25000       0.00000000       1000.00000               0           0         558
   7437.50000       0.00000000       1000.00000               0           0         559
   7468.75000       0.00000000       1000.00000               0           0         560
   7500.00000       0.00000000       1000.00000               0           0         561
   7531.25000       0.00000000       1000.00000               0           0         562
   7562.50000       0.00000000       1000.00000               0           0         563
   7593.75000       0.00000000       1000.00000               0           0         564
   7625.00000       0.00000000       1000.00000               0           0         565
   7656.25000       0.00000000       1000.00000               0           0         566
   7687.50000       0.00000000       1000.00000               0           0         567
   7718.75000       0.00000000       1000.00000               0           0         568
   7750.00000       0.00000000       1000.00000               0           0         569
   7781.25000       0.00000000       1000.00000               0           0         570
   7812.50000       0.00000000       1000.00000               0           0         571
   7843.75000       0.00000000       1000.00000               0           0         572
   7875.00000       0.00000000       1000.00000               0           0         573
   7906.25000       0.00000000       1000.00000               0           0         574
   7937.50000       0.00000000       1000.00000               0           0         575
   7968.75000       0.00000000       1000.00000               0           0         576
   8000.00000       0.00000000       1000.00000               0           0         577
   8031.25000       0.00000000       1000.00000               0           0         578
   8062.50000       0.00000000       1000.00000               0           0         579
   8093.75000       0.00000000       1000.00000               0           0         580
   8125.00000       0.00000000       1000.00000               0           0         581
   8156.25000       0.00000000       1000.00000               0           0         582
   8187.50000       0.00000000       1000.00000               0           0         583
   8218.75000       0.00000000       1000.00000               0           0         584
   8250.00000       0.00000000       1000.00000               0           0         585
   8281.25000       0.00000000       1000.00000               0           0         586
   8312.50000       0.00000000       1000.00000               0           0         587
   8343.75000       0.00000000       1000.00000               0           0         588
   8375.00000       0.00000000       1000.00000               0           0         589
   8406.25000       0.00000000       1000.00000               0           0         590
   8437.50000       0.00000000       1000.00000               0           0         591
   8468.75000       0.00000000       1000.00000               0           0         592
   8500.00000       0.00000000       1000.00000               0           0         593
   8531.25000       0.00000000       1000.00000               0           0         594
   8562.50000       0.00000000       1000.00000               0           0         595
   8593.75000       0.00000000       1000.00000               0           0         596
   8625.00000       0.00000000       1000.00000               0           0         597
   8656.25000       0.00000000       1000.00000               0           0         598
   8687.50000       0.00000000       1000.00000               0           0         599
   8718.75000       0.00000000       1000.00000               0           0         600
   8750.00000       0.00000000       1000.00000               0           0         601
   8781.25000       0.00000000       1000.00000               0           0         602
   8812.50000       0.00000000       1000.00000               0           0         603
   8843.75000       0.00000000       1000.00000               0           0         604
   8875.00000       0.00000000       1000.00000               0           0         605
   8906.25000       0.00000000       1000.00000               0           0         606
   8937.50000       0.00000000       1000.00000               0           0         607
   8968.75000       0.00000000       1000.00000               0           0         608
   9000.00000       0.00000000       1000.00000               0           0         609
   9031.25000       0.00000000       1000.00000               0           0         610
   9062.50000       0.00000000       1000.00000               0           0         611
   9093.75000       0.00000000       1000.00000               0           0         612
   9125.00000       0.00000000       1000.00000               0           0         613
   9156.25000       0.00000000       1000.00000               0           0         614
   9187.50000       0.00000000       1000.00000               0           0         615
   9218.75000       0.00000000       1000.00000               0           0         616
   9250.00000       0.00000000       1000.00000               0           0         617
   9281.25000       0.00000000       1000.00000               0           0         618
   9312.50000       0.00000000       1000.00000               0           0         619
   9343.75000       0.00000000       1000.00000               0           0         620
   9375.00000       0.00000000       1000.00000               0           0         621
   9406.25000       0.00000000       1000.00000               0           0         622
   9437.50000       0.00000000       1000.00000               0           0         623
   9468.75000       0.00000000       1000.00000               0           0         624
   9500.00000       0.00000000       1000.00000               0           0         625
   9531.25000       0.00000000       1000.00000               0           0         626
   9562.50000       0.00000000       1000.00000               0           0         627
   9593.75000       0.00000000       1000.00000               0           0         628
   9625.00000       0.00000000       1000.00000               0           0         629
   9656.25000       0.00000000       1000.00000               0           0         630
   9687.50000       0.00000000       1000.00000               0           0         631
   9718.75000       0.00000000       1000.00000               0           0         632
   9750.00000       0.00000000       1000.00000               0           0         633
   9781.25000       0.00000000       1000.00000               0           0         634
   9812.50000       0.00000000       1000.00000               0           0         635
   9843.75000       0.00000000       1000.00000               0           0         636
   9875.00000       0.00000000       1000.00000               0           0         637
   9906.25000       0.00000000       1000.00000               0           0         638
   9937.50000       0.00000000       1000.00000               0           0         639
   9968.75000       0.00000000       1000.00000               0           0         640
   10000.0000       0.00000000       1000.00000               0           0         641
