3.375000e+03 	 2.769716e-14 	 4.837625e-15
3.406250e+03 	 2.623347e-14 	 3.762579e-15
3.437500e+03 	 2.482717e-14 	 2.828373e-15
3.468750e+03 	 2.347994e-14 	 2.021499e-15
3.500000e+03 	 2.219339e-14 	 1.328771e-15
3.531250e+03 	 2.096910e-14 	 7.373233e-16
3.562500e+03 	 1.980854e-14 	 2.346452e-16
3.593750e+03 	 1.871171e-14 	 -1.898067e-16
3.625000e+03 	 1.767672e-14 	 -5.442078e-16
3.656250e+03 	 1.670164e-14 	 -8.364020e-16
3.687500e+03 	 1.578454e-14 	 -1.074047e-15
3.718750e+03 	 1.492355e-14 	 -1.264618e-15
3.750000e+03 	 1.411684e-14 	 -1.415404e-15
3.781250e+03 	 1.336228e-14 	 -1.532553e-15
3.812500e+03 	 1.265714e-14 	 -1.620281e-15
3.843750e+03 	 1.199872e-14 	 -1.682511e-15
3.875000e+03 	 1.138435e-14 	 -1.723077e-15
3.906250e+03 	 1.081142e-14 	 -1.745719e-15
3.937500e+03 	 1.027740e-14 	 -1.754094e-15
3.968750e+03 	 9.779802e-15 	 -1.751491e-15
4.000000e+03 	 9.316282e-15 	 -1.739895e-15
4.031250e+03 	 8.884547e-15 	 -1.720910e-15
4.062500e+03 	 8.482362e-15 	 -1.696102e-15
4.093750e+03 	 8.107538e-15 	 -1.666999e-15
4.125000e+03 	 7.757936e-15 	 -1.635098e-15
4.156250e+03 	 7.431473e-15 	 -1.601836e-15
4.187500e+03 	 7.126334e-15 	 -1.568149e-15
4.218750e+03 	 6.840965e-15 	 -1.534489e-15
4.250000e+03 	 6.573850e-15 	 -1.501278e-15
4.281250e+03 	 6.323510e-15 	 -1.468928e-15
4.312500e+03 	 6.088496e-15 	 -1.437843e-15
4.343750e+03 	 5.867392e-15 	 -1.408415e-15
4.375000e+03 	 5.658861e-15 	 -1.380983e-15
4.406250e+03 	 5.461898e-15 	 -1.355605e-15
4.437500e+03 	 5.275624e-15 	 -1.332244e-15
4.468750e+03 	 5.099182e-15 	 -1.310858e-15
4.500000e+03 	 4.931729e-15 	 -1.291411e-15
4.531250e+03 	 4.772443e-15 	 -1.273864e-15
4.562500e+03 	 4.620519e-15 	 -1.258181e-15
4.593750e+03 	 4.475237e-15 	 -1.244302e-15
4.625000e+03 	 4.336107e-15 	 -1.232090e-15
